"MAT_ALU_MATRICULA","MAT_TUR_DIS_DISCIPLINA","disciplina","MAT_TUR_ANO","MAT_TUR_PERIODO","MAT_MEDIA_FINAL","EVADIU"
"7bf6d94a0b433805996c1e93e7ba24a0",1109103,"Cálculo Diferencial e Integral I",2007,2,3.8,FALSE
"7bf6d94a0b433805996c1e93e7ba24a0",1411167,"Programação I",2007,2,5.3,FALSE
"7bf6d94a0b433805996c1e93e7ba24a0",1411174,"Introdução à Computação",2007,2,5.4,FALSE
"7bf6d94a0b433805996c1e93e7ba24a0",1307151,"Leitura e Produção de Textos",2007,2,7.8,FALSE
"10eb9e8cbe0ac579a7c9736cf50c506a",1109035,"Álgebra Vetorial e Geometria Analítica",2007,2,9.4,FALSE
"10eb9e8cbe0ac579a7c9736cf50c506a",1109103,"Cálculo Diferencial e Integral I",2007,2,7.6,FALSE
"10eb9e8cbe0ac579a7c9736cf50c506a",1411167,"Programação I",2007,2,8.4,FALSE
"10eb9e8cbe0ac579a7c9736cf50c506a",1411174,"Introdução à Computação",2007,2,9.3,FALSE
"10eb9e8cbe0ac579a7c9736cf50c506a",1307151,"Leitura e Produção de Textos",2007,2,10,FALSE
"c1a61e7c33227c4ff92ff07ea422d101",1109103,"Cálculo Diferencial e Integral I",2007,2,7,FALSE
"15f897ab047849b0452f60b1b5b70f0a",1109035,"Álgebra Vetorial e Geometria Analítica",2007,2,9.3,FALSE
"15f897ab047849b0452f60b1b5b70f0a",1109103,"Cálculo Diferencial e Integral I",2007,2,7.8,FALSE
"15f897ab047849b0452f60b1b5b70f0a",1411167,"Programação I",2007,2,7,FALSE
"15f897ab047849b0452f60b1b5b70f0a",1411174,"Introdução à Computação",2007,2,8.1,FALSE
"15f897ab047849b0452f60b1b5b70f0a",1411180,"Laboratório de Programação I",2007,2,7.5,FALSE
"15f897ab047849b0452f60b1b5b70f0a",1307151,"Leitura e Produção de Textos",2007,2,10,FALSE
"ff97c182d7d3c30e3226b37de08136c4",1109035,"Álgebra Vetorial e Geometria Analítica",2007,2,7.1,FALSE
"ff97c182d7d3c30e3226b37de08136c4",1109103,"Cálculo Diferencial e Integral I",2007,2,7.3,FALSE
"ff97c182d7d3c30e3226b37de08136c4",1411167,"Programação I",2007,2,3.4,FALSE
"ff97c182d7d3c30e3226b37de08136c4",1411174,"Introdução à Computação",2007,2,7.7,FALSE
"ff97c182d7d3c30e3226b37de08136c4",1411180,"Laboratório de Programação I",2007,2,4.6,FALSE
"ff97c182d7d3c30e3226b37de08136c4",1307151,"Leitura e Produção de Textos",2007,2,8.3,FALSE
"5ba393a42794d0c5262a3cb04375ba15",1109035,"Álgebra Vetorial e Geometria Analítica",2007,2,8.3,FALSE
"5ba393a42794d0c5262a3cb04375ba15",1109103,"Cálculo Diferencial e Integral I",2007,2,0.9,FALSE
"5ba393a42794d0c5262a3cb04375ba15",1411167,"Programação I",2007,2,8,FALSE
"5ba393a42794d0c5262a3cb04375ba15",1411174,"Introdução à Computação",2007,2,8,FALSE
"5ba393a42794d0c5262a3cb04375ba15",1411180,"Laboratório de Programação I",2007,2,8.4,FALSE
"5ba393a42794d0c5262a3cb04375ba15",1307151,"Leitura e Produção de Textos",2007,2,7,FALSE
"4f0777519dff4e98892fadbef8849ff3",1109035,"Álgebra Vetorial e Geometria Analítica",2007,1,NA,FALSE
"4f0777519dff4e98892fadbef8849ff3",1109103,"Cálculo Diferencial e Integral I",2007,1,NA,FALSE
"4f0777519dff4e98892fadbef8849ff3",1411167,"Programação I",2007,1,NA,FALSE
"4f0777519dff4e98892fadbef8849ff3",1411174,"Introdução à Computação",2007,1,NA,FALSE
"4f0777519dff4e98892fadbef8849ff3",1411180,"Laboratório de Programação I",2007,1,NA,FALSE
"4f0777519dff4e98892fadbef8849ff3",1307151,"Leitura e Produção de Textos",2007,1,NA,FALSE
"5cfebf0f006dfdc608054b3ecbb3143d",1109035,"Álgebra Vetorial e Geometria Analítica",2007,1,5.4,FALSE
"5cfebf0f006dfdc608054b3ecbb3143d",1109103,"Cálculo Diferencial e Integral I",2007,1,5.5,FALSE
"5cfebf0f006dfdc608054b3ecbb3143d",1411167,"Programação I",2007,1,9,FALSE
"5cfebf0f006dfdc608054b3ecbb3143d",1411174,"Introdução à Computação",2007,1,9,FALSE
"5cfebf0f006dfdc608054b3ecbb3143d",1411180,"Laboratório de Programação I",2007,1,9,FALSE
"5cfebf0f006dfdc608054b3ecbb3143d",1307151,"Leitura e Produção de Textos",2007,1,8.2,FALSE
"953ab1886d0f96031074cad6131c5cbd",1109035,"Álgebra Vetorial e Geometria Analítica",2007,1,7.2,FALSE
"953ab1886d0f96031074cad6131c5cbd",1109103,"Cálculo Diferencial e Integral I",2007,1,6.8,FALSE
"953ab1886d0f96031074cad6131c5cbd",1411167,"Programação I",2007,1,8.5,FALSE
"953ab1886d0f96031074cad6131c5cbd",1411174,"Introdução à Computação",2007,1,7.4,FALSE
"953ab1886d0f96031074cad6131c5cbd",1411180,"Laboratório de Programação I",2007,1,8.8,FALSE
"953ab1886d0f96031074cad6131c5cbd",1307151,"Leitura e Produção de Textos",2007,1,9.4,FALSE
"7ca2a8b197851bcf3fdcd0bcb7ff59dd",1109035,"Álgebra Vetorial e Geometria Analítica",2007,1,5.8,FALSE
"7ca2a8b197851bcf3fdcd0bcb7ff59dd",1109103,"Cálculo Diferencial e Integral I",2007,1,3.4,FALSE
"7ca2a8b197851bcf3fdcd0bcb7ff59dd",1411167,"Programação I",2007,1,6.4,FALSE
"7ca2a8b197851bcf3fdcd0bcb7ff59dd",1411174,"Introdução à Computação",2007,1,7.7,FALSE
"7ca2a8b197851bcf3fdcd0bcb7ff59dd",1411180,"Laboratório de Programação I",2007,1,6.7,FALSE
"7ca2a8b197851bcf3fdcd0bcb7ff59dd",1307151,"Leitura e Produção de Textos",2007,1,8.3,FALSE
"99d671c54099e257993aae5bef03902e",1109035,"Álgebra Vetorial e Geometria Analítica",2007,1,7,FALSE
"99d671c54099e257993aae5bef03902e",1109103,"Cálculo Diferencial e Integral I",2007,1,5.1,FALSE
"99d671c54099e257993aae5bef03902e",1411167,"Programação I",2007,1,9.1,FALSE
"99d671c54099e257993aae5bef03902e",1411174,"Introdução à Computação",2007,1,9.5,FALSE
"99d671c54099e257993aae5bef03902e",1411180,"Laboratório de Programação I",2007,1,9.4,FALSE
"983a473c7084a2602bdff80b031d2f49",1109035,"Álgebra Vetorial e Geometria Analítica",2007,1,7,FALSE
"983a473c7084a2602bdff80b031d2f49",1109103,"Cálculo Diferencial e Integral I",2007,1,7.4,FALSE
"983a473c7084a2602bdff80b031d2f49",1411167,"Programação I",2007,1,8.7,FALSE
"983a473c7084a2602bdff80b031d2f49",1411174,"Introdução à Computação",2007,1,9.1,FALSE
"983a473c7084a2602bdff80b031d2f49",1307151,"Leitura e Produção de Textos",2007,1,8.4,FALSE
"e3a05326c070fe2a59ef454744682aa2",1109035,"Álgebra Vetorial e Geometria Analítica",2007,1,7.3,FALSE
"e3a05326c070fe2a59ef454744682aa2",1109103,"Cálculo Diferencial e Integral I",2007,1,6.8,FALSE
"e3a05326c070fe2a59ef454744682aa2",1411167,"Programação I",2007,1,5.1,FALSE
"e3a05326c070fe2a59ef454744682aa2",1411174,"Introdução à Computação",2007,1,8.2,FALSE
"1f50e14164dfdf0aa780a92e75a9c794",1109035,"Álgebra Vetorial e Geometria Analítica",2007,2,8.1,FALSE
"1f50e14164dfdf0aa780a92e75a9c794",1109103,"Cálculo Diferencial e Integral I",2007,2,7.3,FALSE
"1f50e14164dfdf0aa780a92e75a9c794",1411167,"Programação I",2007,2,8.5,FALSE
"1f50e14164dfdf0aa780a92e75a9c794",1411174,"Introdução à Computação",2007,2,8.5,FALSE
"1f50e14164dfdf0aa780a92e75a9c794",1411180,"Laboratório de Programação I",2007,2,8.7,FALSE
"1f50e14164dfdf0aa780a92e75a9c794",1307151,"Leitura e Produção de Textos",2007,2,10,FALSE
"b7d2d3386aab9c8c84bdc38b78fd76e8",1109035,"Álgebra Vetorial e Geometria Analítica",2007,2,7.2,FALSE
"b7d2d3386aab9c8c84bdc38b78fd76e8",1109103,"Cálculo Diferencial e Integral I",2007,2,0,FALSE
"b7d2d3386aab9c8c84bdc38b78fd76e8",1411167,"Programação I",2007,2,2.6,FALSE
"b7d2d3386aab9c8c84bdc38b78fd76e8",1411174,"Introdução à Computação",2007,2,7.2,FALSE
"b7d2d3386aab9c8c84bdc38b78fd76e8",1411180,"Laboratório de Programação I",2007,2,3.8,FALSE
"b7d2d3386aab9c8c84bdc38b78fd76e8",1307151,"Leitura e Produção de Textos",2007,2,10,FALSE
"550f6552765d17471e2ae40cce5d3ae3",1109035,"Álgebra Vetorial e Geometria Analítica",2007,2,10,FALSE
"c1a61e7c33227c4ff92ff07ea422d101",1411167,"Programação I",2007,2,3.8,FALSE
"e3a05326c070fe2a59ef454744682aa2",1411180,"Laboratório de Programação I",2007,1,5.4,FALSE
"e3a05326c070fe2a59ef454744682aa2",1307151,"Leitura e Produção de Textos",2007,1,9.5,FALSE
"fe1ca20f5e7ff9009e891c6c48cc7fce",1109035,"Álgebra Vetorial e Geometria Analítica",2007,1,0,TRUE
"fe1ca20f5e7ff9009e891c6c48cc7fce",1109103,"Cálculo Diferencial e Integral I",2007,1,0,TRUE
"fe1ca20f5e7ff9009e891c6c48cc7fce",1411167,"Programação I",2007,1,0,TRUE
"fe1ca20f5e7ff9009e891c6c48cc7fce",1411174,"Introdução à Computação",2007,1,0,TRUE
"fe1ca20f5e7ff9009e891c6c48cc7fce",1411180,"Laboratório de Programação I",2007,1,3.1,TRUE
"fe1ca20f5e7ff9009e891c6c48cc7fce",1307151,"Leitura e Produção de Textos",2007,1,0,TRUE
"00e2a1c1485b8396c82098af0d252161",1109035,"Álgebra Vetorial e Geometria Analítica",2007,1,7.9,FALSE
"00e2a1c1485b8396c82098af0d252161",1109103,"Cálculo Diferencial e Integral I",2007,1,6.8,FALSE
"00e2a1c1485b8396c82098af0d252161",1411167,"Programação I",2007,1,8.7,FALSE
"00e2a1c1485b8396c82098af0d252161",1411174,"Introdução à Computação",2007,1,8.1,FALSE
"00e2a1c1485b8396c82098af0d252161",1307151,"Leitura e Produção de Textos",2007,1,8.8,FALSE
"99d671c54099e257993aae5bef03902e",1307151,"Leitura e Produção de Textos",2007,1,8.9,FALSE
"8d7030584213b2ef8bc0c99efed0e30e",1109035,"Álgebra Vetorial e Geometria Analítica",2007,1,0,FALSE
"8d7030584213b2ef8bc0c99efed0e30e",1109103,"Cálculo Diferencial e Integral I",2007,1,0,FALSE
"8d7030584213b2ef8bc0c99efed0e30e",1411167,"Programação I",2007,1,0,FALSE
"8d7030584213b2ef8bc0c99efed0e30e",1411174,"Introdução à Computação",2007,1,0,FALSE
"8d7030584213b2ef8bc0c99efed0e30e",1411180,"Laboratório de Programação I",2007,1,0,FALSE
"8d7030584213b2ef8bc0c99efed0e30e",1307151,"Leitura e Produção de Textos",2007,1,0,FALSE
"59d1e532c0675caff1e4d3e0f30da3d4",1109035,"Álgebra Vetorial e Geometria Analítica",2007,1,9.7,FALSE
"59d1e532c0675caff1e4d3e0f30da3d4",1109103,"Cálculo Diferencial e Integral I",2007,1,7.3,FALSE
"59d1e532c0675caff1e4d3e0f30da3d4",1411167,"Programação I",2007,1,9.6,FALSE
"59d1e532c0675caff1e4d3e0f30da3d4",1411174,"Introdução à Computação",2007,1,9.4,FALSE
"59d1e532c0675caff1e4d3e0f30da3d4",1411180,"Laboratório de Programação I",2007,1,9.5,FALSE
"59d1e532c0675caff1e4d3e0f30da3d4",1307151,"Leitura e Produção de Textos",2007,1,9.5,FALSE
"3c80a764691841d6806a015227997e4e",1109035,"Álgebra Vetorial e Geometria Analítica",2007,1,7.7,FALSE
"3c80a764691841d6806a015227997e4e",1109103,"Cálculo Diferencial e Integral I",2007,1,5,FALSE
"3c80a764691841d6806a015227997e4e",1411167,"Programação I",2007,1,8.1,FALSE
"3c80a764691841d6806a015227997e4e",1411174,"Introdução à Computação",2007,1,9.1,FALSE
"3c80a764691841d6806a015227997e4e",1411180,"Laboratório de Programação I",2007,1,8.5,FALSE
"3c80a764691841d6806a015227997e4e",1307151,"Leitura e Produção de Textos",2007,1,9.4,FALSE
"89090eb0ca321597fda3373bb82d609c",1109035,"Álgebra Vetorial e Geometria Analítica",2007,1,8.7,FALSE
"89090eb0ca321597fda3373bb82d609c",1109103,"Cálculo Diferencial e Integral I",2007,1,6.7,FALSE
"89090eb0ca321597fda3373bb82d609c",1411167,"Programação I",2007,1,8.4,FALSE
"89090eb0ca321597fda3373bb82d609c",1411174,"Introdução à Computação",2007,1,9.4,FALSE
"89090eb0ca321597fda3373bb82d609c",1411180,"Laboratório de Programação I",2007,1,8.5,FALSE
"89090eb0ca321597fda3373bb82d609c",1307151,"Leitura e Produção de Textos",2007,1,9.4,FALSE
"696755606cec8e5596cd11e5c13d20d5",1109035,"Álgebra Vetorial e Geometria Analítica",2007,1,9.8,FALSE
"696755606cec8e5596cd11e5c13d20d5",1109103,"Cálculo Diferencial e Integral I",2007,1,9.3,FALSE
"696755606cec8e5596cd11e5c13d20d5",1411167,"Programação I",2007,1,9.7,FALSE
"696755606cec8e5596cd11e5c13d20d5",1411174,"Introdução à Computação",2007,1,9.7,FALSE
"32676dc175a45010b4fc02b145b719d5",1109035,"Álgebra Vetorial e Geometria Analítica",2007,1,5.9,FALSE
"32676dc175a45010b4fc02b145b719d5",1109103,"Cálculo Diferencial e Integral I",2007,1,1.4,FALSE
"32676dc175a45010b4fc02b145b719d5",1411167,"Programação I",2007,1,8.6,FALSE
"32676dc175a45010b4fc02b145b719d5",1411174,"Introdução à Computação",2007,1,7.7,FALSE
"32676dc175a45010b4fc02b145b719d5",1411180,"Laboratório de Programação I",2007,1,8.7,FALSE
"32676dc175a45010b4fc02b145b719d5",1307151,"Leitura e Produção de Textos",2007,1,8.9,FALSE
"368f79c430d6aacfb12b63ad5edcdb55",1109035,"Álgebra Vetorial e Geometria Analítica",2007,1,7.5,FALSE
"368f79c430d6aacfb12b63ad5edcdb55",1109103,"Cálculo Diferencial e Integral I",2007,1,3.7,FALSE
"368f79c430d6aacfb12b63ad5edcdb55",1411167,"Programação I",2007,1,9,FALSE
"368f79c430d6aacfb12b63ad5edcdb55",1411174,"Introdução à Computação",2007,1,8.8,FALSE
"368f79c430d6aacfb12b63ad5edcdb55",1411180,"Laboratório de Programação I",2007,1,9.3,FALSE
"368f79c430d6aacfb12b63ad5edcdb55",1307151,"Leitura e Produção de Textos",2007,1,9.2,FALSE
"9a5de4c51fad9283c97dfdc9bc7aa1e8",1109035,"Álgebra Vetorial e Geometria Analítica",2007,1,8,FALSE
"9a5de4c51fad9283c97dfdc9bc7aa1e8",1109103,"Cálculo Diferencial e Integral I",2007,1,7,FALSE
"9a5de4c51fad9283c97dfdc9bc7aa1e8",1411167,"Programação I",2007,1,9,FALSE
"9a5de4c51fad9283c97dfdc9bc7aa1e8",1411174,"Introdução à Computação",2007,1,9.7,FALSE
"9a5de4c51fad9283c97dfdc9bc7aa1e8",1411180,"Laboratório de Programação I",2007,1,9.1,FALSE
"9a5de4c51fad9283c97dfdc9bc7aa1e8",1307151,"Leitura e Produção de Textos",2007,1,9.6,FALSE
"35a72a72555aa888624180fdc27a722c",1411167,"Programação I",2007,1,5.2,FALSE
"35a72a72555aa888624180fdc27a722c",1411174,"Introdução à Computação",2007,1,8.3,FALSE
"35a72a72555aa888624180fdc27a722c",1411180,"Laboratório de Programação I",2007,1,5.8,FALSE
"35a72a72555aa888624180fdc27a722c",1307151,"Leitura e Produção de Textos",2007,1,7.6,FALSE
"09307127863697da11b49cdd7fafe04a",1109035,"Álgebra Vetorial e Geometria Analítica",2007,1,0,FALSE
"09307127863697da11b49cdd7fafe04a",1109103,"Cálculo Diferencial e Integral I",2007,1,0,FALSE
"09307127863697da11b49cdd7fafe04a",1411167,"Programação I",2007,1,0,FALSE
"09307127863697da11b49cdd7fafe04a",1411174,"Introdução à Computação",2007,1,0,FALSE
"09307127863697da11b49cdd7fafe04a",1411180,"Laboratório de Programação I",2007,1,0,FALSE
"09307127863697da11b49cdd7fafe04a",1307151,"Leitura e Produção de Textos",2007,1,0,FALSE
"57cc126471bd9c949283960bfe4153f1",1109035,"Álgebra Vetorial e Geometria Analítica",2007,1,0,FALSE
"57cc126471bd9c949283960bfe4153f1",1109103,"Cálculo Diferencial e Integral I",2007,1,0,FALSE
"57cc126471bd9c949283960bfe4153f1",1411167,"Programação I",2007,1,0,FALSE
"57cc126471bd9c949283960bfe4153f1",1411174,"Introdução à Computação",2007,1,0,FALSE
"57cc126471bd9c949283960bfe4153f1",1411180,"Laboratório de Programação I",2007,1,0,FALSE
"57cc126471bd9c949283960bfe4153f1",1307151,"Leitura e Produção de Textos",2007,1,0,FALSE
"d1041be024c6737324459df0060b32ef",1109035,"Álgebra Vetorial e Geometria Analítica",2007,1,8,FALSE
"d1041be024c6737324459df0060b32ef",1109103,"Cálculo Diferencial e Integral I",2007,1,5.6,FALSE
"d1041be024c6737324459df0060b32ef",1411167,"Programação I",2007,1,5.6,FALSE
"d1041be024c6737324459df0060b32ef",1411174,"Introdução à Computação",2007,1,7.4,FALSE
"d1041be024c6737324459df0060b32ef",1411180,"Laboratório de Programação I",2007,1,5.6,FALSE
"d1041be024c6737324459df0060b32ef",1307151,"Leitura e Produção de Textos",2007,1,7.7,FALSE
"ca6a210121e301dad9d6d94f044cf73b",1109035,"Álgebra Vetorial e Geometria Analítica",2007,1,9.2,FALSE
"ca6a210121e301dad9d6d94f044cf73b",1109103,"Cálculo Diferencial e Integral I",2007,1,7,FALSE
"ca6a210121e301dad9d6d94f044cf73b",1411167,"Programação I",2007,1,5.8,FALSE
"ca6a210121e301dad9d6d94f044cf73b",1411174,"Introdução à Computação",2007,1,8.9,FALSE
"ca6a210121e301dad9d6d94f044cf73b",1411180,"Laboratório de Programação I",2007,1,6.1,FALSE
"ca6a210121e301dad9d6d94f044cf73b",1307151,"Leitura e Produção de Textos",2007,1,9.3,FALSE
"24e9805f1d17e292fd4dc56e1177bafd",1109035,"Álgebra Vetorial e Geometria Analítica",2007,1,7,FALSE
"24e9805f1d17e292fd4dc56e1177bafd",1109103,"Cálculo Diferencial e Integral I",2007,1,5.7,FALSE
"24e9805f1d17e292fd4dc56e1177bafd",1411167,"Programação I",2007,1,5.4,FALSE
"24e9805f1d17e292fd4dc56e1177bafd",1411174,"Introdução à Computação",2007,1,8,FALSE
"24e9805f1d17e292fd4dc56e1177bafd",1411180,"Laboratório de Programação I",2007,1,6.1,FALSE
"24e9805f1d17e292fd4dc56e1177bafd",1307151,"Leitura e Produção de Textos",2007,1,9.1,FALSE
"547471124abbfcde9bc90ecdaa9eab5f",1411167,"Programação I",2007,1,0,FALSE
"547471124abbfcde9bc90ecdaa9eab5f",1411174,"Introdução à Computação",2007,1,0,FALSE
"547471124abbfcde9bc90ecdaa9eab5f",1411180,"Laboratório de Programação I",2007,1,0,FALSE
"547471124abbfcde9bc90ecdaa9eab5f",1307151,"Leitura e Produção de Textos",2007,1,0,FALSE
"67c78f6d6e3320777475619c47d1b7b6",1109035,"Álgebra Vetorial e Geometria Analítica",2007,2,0,FALSE
"67c78f6d6e3320777475619c47d1b7b6",1109103,"Cálculo Diferencial e Integral I",2007,2,1.3,FALSE
"67c78f6d6e3320777475619c47d1b7b6",1411167,"Programação I",2007,2,0,FALSE
"67c78f6d6e3320777475619c47d1b7b6",1411174,"Introdução à Computação",2007,2,0,FALSE
"67c78f6d6e3320777475619c47d1b7b6",1307151,"Leitura e Produção de Textos",2007,2,0,FALSE
"aecf8e64556915ed754db9778b6d0e18",1307151,"Leitura e Produção de Textos",2007,2,7.7,FALSE
"aecf8e64556915ed754db9778b6d0e18",1109035,"Álgebra Vetorial e Geometria Analítica",2007,2,8.2,FALSE
"aecf8e64556915ed754db9778b6d0e18",1411174,"Introdução à Computação",2007,2,5.2,FALSE
"aecf8e64556915ed754db9778b6d0e18",1109103,"Cálculo Diferencial e Integral I",2007,2,5,FALSE
"aecf8e64556915ed754db9778b6d0e18",1411167,"Programação I",2007,2,7.6,FALSE
"aecf8e64556915ed754db9778b6d0e18",1411180,"Laboratório de Programação I",2007,2,7.3,FALSE
"3241dbef2b30e0eb7d87d4b034e8f0cf",1109035,"Álgebra Vetorial e Geometria Analítica",2007,2,0,FALSE
"3241dbef2b30e0eb7d87d4b034e8f0cf",1109103,"Cálculo Diferencial e Integral I",2007,2,0,FALSE
"3241dbef2b30e0eb7d87d4b034e8f0cf",1411167,"Programação I",2007,2,0,FALSE
"3241dbef2b30e0eb7d87d4b034e8f0cf",1411174,"Introdução à Computação",2007,2,0,FALSE
"3241dbef2b30e0eb7d87d4b034e8f0cf",1411180,"Laboratório de Programação I",2007,2,0,FALSE
"3241dbef2b30e0eb7d87d4b034e8f0cf",1307151,"Leitura e Produção de Textos",2007,2,0,FALSE
"696755606cec8e5596cd11e5c13d20d5",1307151,"Leitura e Produção de Textos",2007,1,12.5,FALSE
"398c651645b30adc3309f53031c8c805",1109035,"Álgebra Vetorial e Geometria Analítica",2007,2,8.2,FALSE
"398c651645b30adc3309f53031c8c805",1109103,"Cálculo Diferencial e Integral I",2007,2,8.4,FALSE
"398c651645b30adc3309f53031c8c805",1411167,"Programação I",2007,2,8.2,FALSE
"253cb10b0985560dfce180b5d71ce3dc",1109035,"Álgebra Vetorial e Geometria Analítica",2007,2,0,FALSE
"253cb10b0985560dfce180b5d71ce3dc",1109103,"Cálculo Diferencial e Integral I",2007,2,0.2,FALSE
"253cb10b0985560dfce180b5d71ce3dc",1411167,"Programação I",2007,2,0,FALSE
"253cb10b0985560dfce180b5d71ce3dc",1411174,"Introdução à Computação",2007,2,0,FALSE
"253cb10b0985560dfce180b5d71ce3dc",1411180,"Laboratório de Programação I",2007,2,0,FALSE
"253cb10b0985560dfce180b5d71ce3dc",1307151,"Leitura e Produção de Textos",2007,2,0,FALSE
"d0fd86747057b8292a7bd40a469cdcbe",1109103,"Cálculo Diferencial e Integral I",2007,2,8.1,FALSE
"d9761509c76edbffde124694756b040f",1109035,"Álgebra Vetorial e Geometria Analítica",2006,2,7.5,FALSE
"d9761509c76edbffde124694756b040f",1109103,"Cálculo Diferencial e Integral I",2006,2,7.5,FALSE
"398c651645b30adc3309f53031c8c805",1411180,"Laboratório de Programação I",2007,2,8.3,FALSE
"398c651645b30adc3309f53031c8c805",1307151,"Leitura e Produção de Textos",2007,2,9,FALSE
"398c651645b30adc3309f53031c8c805",1411174,"Introdução à Computação",2007,2,7.8,FALSE
"547471124abbfcde9bc90ecdaa9eab5f",1109103,"Cálculo Diferencial e Integral I",2007,1,0,FALSE
"d1a7a96eb38fad73d7a09a971fbcdbae",1109035,"Álgebra Vetorial e Geometria Analítica",2007,2,8.9,FALSE
"d1a7a96eb38fad73d7a09a971fbcdbae",1109103,"Cálculo Diferencial e Integral I",2007,2,8.4,FALSE
"d1a7a96eb38fad73d7a09a971fbcdbae",1411167,"Programação I",2007,2,9.3,FALSE
"d1a7a96eb38fad73d7a09a971fbcdbae",1411174,"Introdução à Computação",2007,2,9.6,FALSE
"d1a7a96eb38fad73d7a09a971fbcdbae",1307151,"Leitura e Produção de Textos",2007,2,10,FALSE
"550f6552765d17471e2ae40cce5d3ae3",1411167,"Programação I",2007,2,6,FALSE
"550f6552765d17471e2ae40cce5d3ae3",1411174,"Introdução à Computação",2007,2,7.1,FALSE
"550f6552765d17471e2ae40cce5d3ae3",1307151,"Leitura e Produção de Textos",2007,2,8,FALSE
"c1a61e7c33227c4ff92ff07ea422d101",1109035,"Álgebra Vetorial e Geometria Analítica",2007,2,7.9,FALSE
"c1a61e7c33227c4ff92ff07ea422d101",1411174,"Introdução à Computação",2007,2,7,FALSE
"92ef954923b798b60580ad4cf2d84b3b",1109035,"Álgebra Vetorial e Geometria Analítica",2007,2,7.6,FALSE
"92ef954923b798b60580ad4cf2d84b3b",1109103,"Cálculo Diferencial e Integral I",2007,2,6.8,FALSE
"92ef954923b798b60580ad4cf2d84b3b",1411167,"Programação I",2007,2,7.3,FALSE
"92ef954923b798b60580ad4cf2d84b3b",1411174,"Introdução à Computação",2007,2,8,FALSE
"92ef954923b798b60580ad4cf2d84b3b",1411180,"Laboratório de Programação I",2007,2,7.8,FALSE
"92ef954923b798b60580ad4cf2d84b3b",1307151,"Leitura e Produção de Textos",2007,2,8.8,FALSE
"70d8b123523ee869a826ee82b7785b83",1109103,"Cálculo Diferencial e Integral I",2008,1,5.9,FALSE
"70d8b123523ee869a826ee82b7785b83",1109035,"Álgebra Vetorial e Geometria Analítica",2008,1,5.1,FALSE
"70d8b123523ee869a826ee82b7785b83",1307151,"Leitura e Produção de Textos",2008,1,9.3,FALSE
"45453a2c2d99012e2724139c80453497",1109035,"Álgebra Vetorial e Geometria Analítica",2008,1,8.6,FALSE
"45453a2c2d99012e2724139c80453497",1109103,"Cálculo Diferencial e Integral I",2008,1,8.7,FALSE
